id_ligne	kpi_name	edw_group_table	kpi_label	comment	kpi_formula	pourcentage	on_off	value_type	new_field	visible	numerator_denominator	kpi_type
kpis.0075.01.random_access_success_nb	RANDOM_ACCESS_SUCCESS_NB	edw_eribss_bss_axe1	Random Access Success Number (NB)	Random Access Success Number 	RANDOMACC_CNROCNT+CELLGPRS_PDRAC	0	1	customisateur	1	1	total	float4
kpis.0075.01.02002	RANDOM_ACCESS_SUCCESS_RATE	edw_eribss_bss_axe1	Random Access Success Rate (%)	Random Access Success Rate 	CASE WHEN 100*(RANDOMACC_CNROCNT+CELLGPRS_PDRAC)/(RANDOMACC_CNROCNT+RANDOMACC_RAACCFA+CELLGPRS_PDRAC)>100 THEN 100 ELSE 100*(RANDOMACC_CNROCNT+CELLGPRS_PDRAC)/(RANDOMACC_CNROCNT+RANDOMACC_RAACCFA+CELLGPRS_PDRAC) END	1	1	customisateur	1	1	total	float4
kpis.0075.01.03001	Nb_Assignment_Attempts	edw_eribss_bss_axe1	TCH Attempts Number (Nb)	Number of normal assignment requests for TCH establishment (in HR or FR usage). 	CLTCH_TASSALL	0	1	customisateur	1	1	total	float4
kpis.0075.01.03002	Nb_Successful_Assignments	edw_eribss_bss_axe1	TCH Assignment Success  Number (Nb)	 Number of TCH successfully seized by MS for normal assignment procedure including incoming handover. 	CLTCH_TCASSALL	0	1	customisateur	1	1	total	float4
kpis.0075.01.03003	Assignment_Success_Rate	edw_eribss_bss_axe1	TCH Assignment Success Rate (%)	TCH ASSIGN SUCCESS/TCH ASSIGN REQUESTS 	CASE WHEN 100*CLTCH_TCASSALL/CLTCH_TASSALL>100 THEN 100 ELSE 100*CLTCH_TCASSALL/CLTCH_TASSALL END	1	1	customisateur	1	1	total	float4
kpis.0075.01.03004	C_Nb_Assignment_Attempts1	edw_eribss_bss_axe1	Corporate TCH Attempts Number (Nb)	Number of normal assignment requests for TCH establishment (in HR or FR usage). 	CLTCH_TASSALL	0	1	customisateur	1	1	total	float4
kpis.0075.01.03005	C_Nb_Successful_Assignments	edw_eribss_bss_axe1	Corporate TCH Assignment Success  Number (Nb)	Number of TCH successfully seized by MS for normal assignment procedure including incoming handover. 	CLTCH_TCASSALL	0	1	customisateur	1	1	total	float4
kpis.0075.01.03007	Nb_Assignment_Failures	edw_eribss_bss_axe1	TCH Assignment Unsuccess  Number (Nb)	TCH ASSIGN REQUESTS - TCH ASSIGN SUCCESS 	CLTCH_TASSALL-CLTCH_TCASSALL	0	1	customisateur	1	1	total	float4
kpis.0075.01.03008	Assignment_Failure_Rate	edw_eribss_bss_axe1	TCH Assignment Unsuccess  Rate (%)	(TCH ASSIGN REQUESTS - TCH ASSIGN SUCCESS)/TCH ASSIGN REQUESTS 	CASE WHEN (CLTCH_TASSALL-CLTCH_TCASSALL)*100/CLTCH_TASSALL>100 THEN 100 ELSE (CLTCH_TASSALL-CLTCH_TCASSALL)*100/CLTCH_TASSALL END	1	1	customisateur	1	1	total	float4
kpis.0075.01.04002	Call_Setup_Success_Rate	edw_eribss_bss_axe1	Call Setup Success Rate (%)	Rate of calls going until TCH successful assignment, that is not interrupted by SDCCH DROP neither by Assignment failures 	CASE WHEN (1-(((CLSDCCH_CCALLS-CLSDCCH_CMSESTAB)/CLSDCCH_CCALLS)))*(CLTCH_TCASSALL/CLTCH_TASSALL)*(1-(CLSDCCH_CNDROP/CLSDCCH_CMSESTAB))*100>100 THEN 100 ELSE (1-(((CLSDCCH_CCALLS-CLSDCCH_CMSESTAB)/CLSDCCH_CCALLS)))*(CLTCH_TCASSALL/CLTCH_TASSALL)*(1-(CLSDCCH_CNDROP/CLSDCCH_CMSESTAB))*100 END	1	1	customisateur	1	1	total	float4
kpis.0075.01.04003	C_CSSR_NUMERATOR	edw_eribss_bss_axe1	Corporate Call Setup Success Rate Numerator (Nb)	The numerator of the CSSR rate fraction 	CLSDCCH_CMSESTAB*CLTCH_TCASSALL*(CLSDCCH_CMSESTAB-CLSDCCH_CNDROP)	0	1	customisateur	1	1	total	float4
kpis.0075.01.04004	C_CSSR_DENOMINATOR	edw_eribss_bss_axe1	Corporate Call Setup Success Rate Denominator (Nb)	The denominator of the CSSR rate fraction 	CLSDCCH_CCALLS*CLTCH_TASSALL*CLSDCCH_CMSESTAB	0	1	customisateur	1	1	total	float4
kpis.0075.01.04005	Nb_Call_Setup_Failures	edw_eribss_bss_axe1	Call Setup Failures Number (Nb)	SDCCH DROPS + TCH ASSIGNMENT FAILURES 	CLSDCCH_CNDROP+CLTCH_TASSALL-CLTCH_TCASSALL	0	1	customisateur	1	1	total	float4
kpis.0075.01.04006	Call_Setup_Failure_Rate	edw_eribss_bss_axe1	Call Setup Failure Rate (%)	1-Call Setup Success Rate  	CASE WHEN 100*(1-((1-(((CLSDCCH_CCALLS-CLSDCCH_CMSESTAB)/CLSDCCH_CCALLS)))*(CLTCH_TCASSALL/CLTCH_TASSALL)*(1-(CLSDCCH_CNDROP/CLSDCCH_CMSESTAB))))>100 THEN 100 ELSE 100*(1-((1-(((CLSDCCH_CCALLS-CLSDCCH_CMSESTAB)/CLSDCCH_CCALLS)))*(CLTCH_TCASSALL/CLTCH_TASSALL)*(1-(CLSDCCH_CNDROP/CLSDCCH_CMSESTAB)))) END	1	1	customisateur	1	1	total	float4
kpis.0075.01.04007	Call_Success_Rate	edw_eribss_bss_axe1	Call Success Rate   (%)	Accessibility to SDCCH*(1-SDCCH Drop Rate)*Accessibility to TCH*(1-TCH Drop Rate) 	CASE WHEN (1-(((CLSDCCH_CCALLS-CLSDCCH_CMSESTAB)/CLSDCCH_CCALLS)))*(1-(CLSDCCH_CNDROP/CLSDCCH_CMSESTAB))*(CLTCH_TCASSALL/CLTCH_TASSALL)*(1-((CELTCHF_TFNDROP+CELTCHH_THNDROP+CELTCHF_TFNDROPSUB+CELTCHH_THNDROPSUB)/((CELTCHF_TFCASSALL+CELTCHH_THCASSALL+CELTCHF_TFCASSALLSUB+CELTCHH_THCASSALLSUB)+(NCELLREL_HO_INC_HOVERSUC-NICELASS_HO_INC_HOSUCBCL-NICELASS_HO_INC_HOSUCWCL)-(NCELLREL_HO_OUT_HOVERSUC-NICELASS_HO_OUT_HOSUCBCL-NICELASS_HO_OUT_HOSUCWCL)+(NECELLREL_HO_INC_HOVERSUC-NECELASS_HO_INC_HOSUCBCL-NECELASS_HO_INC_HOSUCWCL)-(NECELLREL_HO_OUT_HOVERSUC-NECELASS_HO_OUT_HOSUCBCL-NECELASS_HO_OUT_HOSUCWCL))))*100>100 THEN 100 ELSE (1-(((CLSDCCH_CCALLS-CLSDCCH_CMSESTAB)/CLSDCCH_CCALLS)))*(1-(CLSDCCH_CNDROP/CLSDCCH_CMSESTAB))*(CLTCH_TCASSALL/CLTCH_TASSALL)*(1-((CELTCHF_TFNDROP+CELTCHH_THNDROP+CELTCHF_TFNDROPSUB+CELTCHH_THNDROPSUB)/((CELTCHF_TFCASSALL+CELTCHH_THCASSALL+CELTCHF_TFCASSALLSUB+CELTCHH_THCASSALLSUB)+(NCELLREL_HO_INC_HOVERSUC-NICELASS_HO_INC_HOSUCBCL-NICELASS_HO_INC_HOSUCWCL)-(NCELLREL_HO_OUT_HOVERSUC-NICELASS_HO_OUT_HOSUCBCL-NICELASS_HO_OUT_HOSUCWCL)+(NECELLREL_HO_INC_HOVERSUC-NECELASS_HO_INC_HOSUCBCL-NECELASS_HO_INC_HOSUCWCL)-(NECELLREL_HO_OUT_HOVERSUC-NECELASS_HO_OUT_HOSUCBCL-NECELASS_HO_OUT_HOSUCWCL))))*100 END	1	1	customisateur	1	1	total	float4
kpis.0075.01.04008	TCH_SUCCESS_END	edw_eribss_bss_axe1	Call Success Ended Number (Nb)	Number of successful calls finished on cell (Assignements + successful incoming - Successful outgoing) 	Greatest((CELTCHF_TFCASSALL+CELTCHF_TFCASSALLSUB+CELTCHH_THCASSALL+CELTCHH_THCASSALLSUB+NCELLREL_HO_INC_HOVERSUC-NICELASS_HO_INC_HOSUCBCL-NICELASS_HO_INC_HOSUCWCL-(NCELLREL_HO_OUT_HOVERSUC-NICELASS_HO_OUT_HOSUCBCL-NICELASS_HO_OUT_HOSUCWCL)+(NECELLREL_HO_INC_HOVERSUC-NECELASS_HO_INC_HOSUCBCL-NECELASS_HO_INC_HOSUCWCL)-(NECELLREL_HO_OUT_HOVERSUC-NECELASS_HO_OUT_HOSUCBCL-NECELASS_HO_OUT_HOSUCWCL)),0)	0	1	customisateur	1	1	total	float4
kpis.0075.01.04011	NB_CALL_DROPS	edw_eribss_bss_axe1	Call Drops Number (Nb)	Number of call drops on the cells 	(CELTCHF_TFNDROP+CELTCHH_THNDROP+CELTCHF_TFNDROPSUB+CELTCHH_THNDROPSUB)	0	1	customisateur	1	1	total	float4
kpis.0075.01.04010	Call_Drop_Rate	edw_eribss_bss_axe1	Call Drops Rate (%)	Rate of dropped calls (system + radio + HO + pre-emption) over the total amount of calls with a successful end 	CASE WHEN 100*(CELTCHF_TFNDROP+CELTCHH_THNDROP+CELTCHF_TFNDROPSUB+CELTCHH_THNDROPSUB)/Greatest((CELTCHF_TFCASSALL+CELTCHF_TFCASSALLSUB+CELTCHH_THCASSALL+CELTCHH_THCASSALLSUB+NCELLREL_HO_INC_HOVERSUC-NICELASS_HO_INC_HOSUCBCL-NICELASS_HO_INC_HOSUCWCL-(NCELLREL_HO_OUT_HOVERSUC-NICELASS_HO_OUT_HOSUCBCL-NICELASS_HO_OUT_HOSUCWCL)+(NECELLREL_HO_INC_HOVERSUC-NECELASS_HO_INC_HOSUCBCL-NECELASS_HO_INC_HOSUCWCL)-(NECELLREL_HO_OUT_HOVERSUC-NECELASS_HO_OUT_HOSUCBCL-NECELASS_HO_OUT_HOSUCWCL)),0)>100 THEN 100 ELSE 100*(CELTCHF_TFNDROP+CELTCHH_THNDROP+CELTCHF_TFNDROPSUB+CELTCHH_THNDROPSUB)/Greatest((CELTCHF_TFCASSALL+CELTCHF_TFCASSALLSUB+CELTCHH_THCASSALL+CELTCHH_THCASSALLSUB+NCELLREL_HO_INC_HOVERSUC-NICELASS_HO_INC_HOSUCBCL-NICELASS_HO_INC_HOSUCWCL-(NCELLREL_HO_OUT_HOVERSUC-NICELASS_HO_OUT_HOSUCBCL-NICELASS_HO_OUT_HOSUCWCL)+(NECELLREL_HO_INC_HOVERSUC-NECELASS_HO_INC_HOSUCBCL-NECELASS_HO_INC_HOSUCWCL)-(NECELLREL_HO_OUT_HOVERSUC-NECELASS_HO_OUT_HOSUCBCL-NECELASS_HO_OUT_HOSUCWCL)),0) END	1	1	customisateur	1	1	total	float4
kpis.0075.01.04013	C_NB_CALL_DROPS	edw_eribss_bss_axe1	Corporate Call Drops Number (Nb)	Number of call drops on the cells 	(CELTCHF_TFNDROP+CELTCHH_THNDROP+CELTCHF_TFNDROPSUB+CELTCHH_THNDROPSUB)	0	1	customisateur	1	1	total	float4
kpis.0075.01.04014	C_NB_CALLS_ALL	edw_eribss_bss_axe1	Corporate TCH Success Ended Number (Nb)	Number of successful calls finished on cell (Assignements + successful incoming - Successful outgoing) 	Greatest((CELTCHF_TFCASSALL+CELTCHF_TFCASSALLSUB+CELTCHH_THCASSALL+CELTCHH_THCASSALLSUB+NCELLREL_HO_INC_HOVERSUC-NICELASS_HO_INC_HOSUCBCL-NICELASS_HO_INC_HOSUCWCL-(NCELLREL_HO_OUT_HOVERSUC-NICELASS_HO_OUT_HOSUCBCL-NICELASS_HO_OUT_HOSUCWCL)+(NECELLREL_HO_INC_HOVERSUC-NECELASS_HO_INC_HOSUCBCL-NECELASS_HO_INC_HOSUCWCL)-(NECELLREL_HO_OUT_HOVERSUC-NECELASS_HO_OUT_HOSUCBCL-NECELASS_HO_OUT_HOSUCWCL)),0)	0	1	customisateur	1	1	total	float4
kpis.0075.01.04017	TCH_TIME_CONGESTION	edw_eribss_bss_axe1	TCH Time Congestion (Nb)	TCH TIME CONGESTION 	CELTCHF_TFTCONGS+CELTCHF_TFTCONSUB+CELTCHH_THTCONGS+CELTCHH_THTCONSUB	0	1	customisateur	1	1	total	float4
kpis.0075.01.04019	TCH_TIME_CONGESTION_RATE	edw_eribss_bss_axe1	TCH Time Congestion Rate (%)	TCH TIME CONGESTION RATE 	CASE WHEN 100*(CELTCHF_TFTCONGS+CELTCHF_TFTCONSUB+CELTCHH_THTCONGS+CELTCHH_THTCONSUB)/CAPTURE_DURATION_REAL>100 THEN 100 ELSE 100*(CELTCHF_TFTCONGS+CELTCHF_TFTCONSUB+CELTCHH_THTCONGS+CELTCHH_THTCONSUB)/CAPTURE_DURATION_REAL END	1	1	customisateur	1	1	total	float4
kpis.0075.01.04018	CALL_MINUTES_BTN_DROPS	edw_eribss_bss_axe1	Call Minutes Between Drops (Nb)	Call Minutes between Drops 	(CELTCHF_TFTRALACC/CELTCHF_TFNSCAN+CELTCHH_THTRALACC/CELTCHH_THNSCAN)/(CELTCHF_TFNDROP+CELTCHF_TFNDROPSUB+CELTCHH_THNDROP+CELTCHH_THNDROPSUB)*(CAPTURE_DURATION_REAL/60)	0	1	customisateur	1	1	total	float4
kpis.0075.01.05001	Nb_Dropped_TCH_Connections	edw_eribss_bss_axe1	TCH Dropped Total Number (Nb)	Number of TCH dropped (system + radio + handover + pre-emption) 	Greatest(CLTCHDRF_TFDISTA+CLTCHDRF_TFDISSBL+CLTCHDRF_TFDISSBLSUB+CLTCHDRF_TFDISQABL+CLTCHDRF_TFDISQABLSUB+CLTCHDRAF_TFDISTAA+CLTCHDRAF_TFDISSBLA+CLTCHDRAF_TFDISSBLSUBA+CLTCHDRAF_TFDISQABLA+CLTCHDRAF_TFDISQABLSUBA+CLTCHDRH_THDISTA+CLTCHDRH_THDISSBL+CLTCHDRH_THDISSBLSUB+CLTCHDRH_THDISQABL+CLTCHDRH_THDISQABLSUB+CLTCHDRAH_THDISTAA+CLTCHDRAH_THDISSBLA+CLTCHDRAH_THDISSBLSUBA+CLTCHDRAH_THDISQABLA+CLTCHDRAH_THDISQABLSUBA+CLTCHDRF_TFDISFERBL+CLTCHDRF_TFDISFERBLSUB+PREEMP_DISPH+(NCELLREL_HO_OUT_HOVERCNT-NCELLREL_HO_OUT_HOVERSUC-NCELLREL_HO_OUT_HORTTOCH)+(NECELLREL_HO_OUT_HOVERCNT-NECELLREL_HO_OUT_HOVERSUC-NECELLREL_HO_OUT_HORTTOCH)+CLTCHDRF_TFSUDLOS+CLTCHDRF_TFSUDLOSSUB+CLTCHDRAF_TFSUDLOSA+CLTCHDRAF_TFSUDLOSSUBA+CLTCHDRH_THSUDLOS+CLTCHDRH_THSUDLOSSUB+CLTCHDRAH_THSUDLOSA+CLTCHDRAH_THSUDLOSSUBA,0)	0	1	customisateur	1	1	total	float4
kpis.0075.01.05016	TCH_Drop_Rate	edw_eribss_bss_axe1	TCH Drop Rate (%)	Rate of TCH dropped (system + radio + handover + pre-emption) over the total amount of calls established in the cell. 	CASE WHEN 100*Greatest(CLTCHDRF_TFDISTA+CLTCHDRF_TFDISSBL+CLTCHDRF_TFDISSBLSUB+CLTCHDRF_TFDISQABL+CLTCHDRF_TFDISQABLSUB+CLTCHDRAF_TFDISTAA+CLTCHDRAF_TFDISSBLA+CLTCHDRAF_TFDISSBLSUBA+CLTCHDRAF_TFDISQABLA+CLTCHDRAF_TFDISQABLSUBA+CLTCHDRH_THDISTA+CLTCHDRH_THDISSBL+CLTCHDRH_THDISSBLSUB+CLTCHDRH_THDISQABL+CLTCHDRH_THDISQABLSUB+CLTCHDRAH_THDISTAA+CLTCHDRAH_THDISSBLA+CLTCHDRAH_THDISSBLSUBA+CLTCHDRAH_THDISQABLA+CLTCHDRAH_THDISQABLSUBA+CLTCHDRF_TFDISFERBL+CLTCHDRF_TFDISFERBLSUB+PREEMP_DISPH+(NCELLREL_HO_OUT_HOVERCNT-NCELLREL_HO_OUT_HOVERSUC-NCELLREL_HO_OUT_HORTTOCH)+(NECELLREL_HO_OUT_HOVERCNT-NECELLREL_HO_OUT_HOVERSUC-NECELLREL_HO_OUT_HORTTOCH)+CLTCHDRF_TFSUDLOS+CLTCHDRF_TFSUDLOSSUB+CLTCHDRAF_TFSUDLOSA+CLTCHDRAF_TFSUDLOSSUBA+CLTCHDRH_THSUDLOS+CLTCHDRH_THSUDLOSSUB+CLTCHDRAH_THSUDLOSA+CLTCHDRAH_THSUDLOSSUBA,0)/Greatest((CELTCHF_TFCASSALL+CELTCHF_TFCASSALLSUB+CELTCHH_THCASSALL+CELTCHH_THCASSALLSUB+NCELLREL_HO_INC_HOVERSUC-NICELASS_HO_INC_HOSUCBCL-NICELASS_HO_INC_HOSUCWCL-(NCELLREL_HO_OUT_HOVERSUC-NICELASS_HO_OUT_HOSUCBCL-NICELASS_HO_OUT_HOSUCWCL)+(NECELLREL_HO_INC_HOVERSUC-NECELASS_HO_INC_HOSUCBCL-NECELASS_HO_INC_HOSUCWCL)-(NECELLREL_HO_OUT_HOVERSUC-NECELASS_HO_OUT_HOSUCBCL-NECELASS_HO_OUT_HOSUCWCL)),0)>100 THEN 100 ELSE 100*Greatest(CLTCHDRF_TFDISTA+CLTCHDRF_TFDISSBL+CLTCHDRF_TFDISSBLSUB+CLTCHDRF_TFDISQABL+CLTCHDRF_TFDISQABLSUB+CLTCHDRAF_TFDISTAA+CLTCHDRAF_TFDISSBLA+CLTCHDRAF_TFDISSBLSUBA+CLTCHDRAF_TFDISQABLA+CLTCHDRAF_TFDISQABLSUBA+CLTCHDRH_THDISTA+CLTCHDRH_THDISSBL+CLTCHDRH_THDISSBLSUB+CLTCHDRH_THDISQABL+CLTCHDRH_THDISQABLSUB+CLTCHDRAH_THDISTAA+CLTCHDRAH_THDISSBLA+CLTCHDRAH_THDISSBLSUBA+CLTCHDRAH_THDISQABLA+CLTCHDRAH_THDISQABLSUBA+CLTCHDRF_TFDISFERBL+CLTCHDRF_TFDISFERBLSUB+PREEMP_DISPH+(NCELLREL_HO_OUT_HOVERCNT-NCELLREL_HO_OUT_HOVERSUC-NCELLREL_HO_OUT_HORTTOCH)+(NECELLREL_HO_OUT_HOVERCNT-NECELLREL_HO_OUT_HOVERSUC-NECELLREL_HO_OUT_HORTTOCH)+CLTCHDRF_TFSUDLOS+CLTCHDRF_TFSUDLOSSUB+CLTCHDRAF_TFSUDLOSA+CLTCHDRAF_TFSUDLOSSUBA+CLTCHDRH_THSUDLOS+CLTCHDRH_THSUDLOSSUB+CLTCHDRAH_THSUDLOSA+CLTCHDRAH_THSUDLOSSUBA,0)/Greatest((CELTCHF_TFCASSALL+CELTCHF_TFCASSALLSUB+CELTCHH_THCASSALL+CELTCHH_THCASSALLSUB+NCELLREL_HO_INC_HOVERSUC-NICELASS_HO_INC_HOSUCBCL-NICELASS_HO_INC_HOSUCWCL-(NCELLREL_HO_OUT_HOVERSUC-NICELASS_HO_OUT_HOSUCBCL-NICELASS_HO_OUT_HOSUCWCL)+(NECELLREL_HO_INC_HOVERSUC-NECELASS_HO_INC_HOSUCBCL-NECELASS_HO_INC_HOSUCWCL)-(NECELLREL_HO_OUT_HOVERSUC-NECELASS_HO_OUT_HOSUCBCL-NECELASS_HO_OUT_HOSUCWCL)),0) END	1	1	customisateur	1	1	total	float4
kpis.0075.01.05003	NB_DROP_RADIO	edw_eribss_bss_axe1	TCH Drop Radio Number (Nb)	number of drops due to radio problem 	(CLTCHDRF_TFDISTA+CLTCHDRF_TFDISSBL+CLTCHDRF_TFDISSBLSUB+CLTCHDRF_TFDISQABL+CLTCHDRF_TFDISQABLSUB+CLTCHDRAF_TFDISTAA+CLTCHDRAF_TFDISSBLA+CLTCHDRAF_TFDISSBLSUBA+CLTCHDRAF_TFDISQABLA+CLTCHDRAF_TFDISQABLSUBA+CLTCHDRH_THDISTA+CLTCHDRH_THDISSBL+CLTCHDRH_THDISSBLSUB+CLTCHDRH_THDISQABL+CLTCHDRH_THDISQABLSUB+CLTCHDRAH_THDISTAA+CLTCHDRAH_THDISSBLA+CLTCHDRAH_THDISSBLSUBA+CLTCHDRAH_THDISQABLA+CLTCHDRAH_THDISQABLSUBA+CLTCHDRF_TFDISFERBL+CLTCHDRF_TFDISFERBLSUB)	0	1	customisateur	1	1	total	float4
kpis.0075.01.05004	TCH_DROP_RADIO_RATE	edw_eribss_bss_axe1	TCH Drop Radio Rate (%)	Rate of TCH dropped due to radio problems. 	CASE WHEN 100*(CLTCHDRF_TFDISTA+CLTCHDRF_TFDISSBL+CLTCHDRF_TFDISSBLSUB+CLTCHDRF_TFDISQABL+CLTCHDRF_TFDISQABLSUB+CLTCHDRAF_TFDISTAA+CLTCHDRAF_TFDISSBLA+CLTCHDRAF_TFDISSBLSUBA+CLTCHDRAF_TFDISQABLA+CLTCHDRAF_TFDISQABLSUBA+CLTCHDRH_THDISTA+CLTCHDRH_THDISSBL+CLTCHDRH_THDISSBLSUB+CLTCHDRH_THDISQABL+CLTCHDRH_THDISQABLSUB+CLTCHDRAH_THDISTAA+CLTCHDRAH_THDISSBLA+CLTCHDRAH_THDISSBLSUBA+CLTCHDRAH_THDISQABLA+CLTCHDRAH_THDISQABLSUBA+CLTCHDRF_TFDISFERBL+CLTCHDRF_TFDISFERBLSUB)/Greatest((CELTCHF_TFCASSALL+CELTCHF_TFCASSALLSUB+CELTCHH_THCASSALL+CELTCHH_THCASSALLSUB+NCELLREL_HO_INC_HOVERSUC-NICELASS_HO_INC_HOSUCBCL-NICELASS_HO_INC_HOSUCWCL-(NCELLREL_HO_OUT_HOVERSUC-NICELASS_HO_OUT_HOSUCBCL-NICELASS_HO_OUT_HOSUCWCL)+(NECELLREL_HO_INC_HOVERSUC-NECELASS_HO_INC_HOSUCBCL-NECELASS_HO_INC_HOSUCWCL)-(NECELLREL_HO_OUT_HOVERSUC-NECELASS_HO_OUT_HOSUCBCL-NECELASS_HO_OUT_HOSUCWCL)),0)>100 THEN 100 ELSE 100*(CLTCHDRF_TFDISTA+CLTCHDRF_TFDISSBL+CLTCHDRF_TFDISSBLSUB+CLTCHDRF_TFDISQABL+CLTCHDRF_TFDISQABLSUB+CLTCHDRAF_TFDISTAA+CLTCHDRAF_TFDISSBLA+CLTCHDRAF_TFDISSBLSUBA+CLTCHDRAF_TFDISQABLA+CLTCHDRAF_TFDISQABLSUBA+CLTCHDRH_THDISTA+CLTCHDRH_THDISSBL+CLTCHDRH_THDISSBLSUB+CLTCHDRH_THDISQABL+CLTCHDRH_THDISQABLSUB+CLTCHDRAH_THDISTAA+CLTCHDRAH_THDISSBLA+CLTCHDRAH_THDISSBLSUBA+CLTCHDRAH_THDISQABLA+CLTCHDRAH_THDISQABLSUBA+CLTCHDRF_TFDISFERBL+CLTCHDRF_TFDISFERBLSUB)/Greatest((CELTCHF_TFCASSALL+CELTCHF_TFCASSALLSUB+CELTCHH_THCASSALL+CELTCHH_THCASSALLSUB+NCELLREL_HO_INC_HOVERSUC-NICELASS_HO_INC_HOSUCBCL-NICELASS_HO_INC_HOSUCWCL-(NCELLREL_HO_OUT_HOVERSUC-NICELASS_HO_OUT_HOSUCBCL-NICELASS_HO_OUT_HOSUCWCL)+(NECELLREL_HO_INC_HOVERSUC-NECELASS_HO_INC_HOSUCBCL-NECELASS_HO_INC_HOSUCWCL)-(NECELLREL_HO_OUT_HOVERSUC-NECELASS_HO_OUT_HOSUCBCL-NECELASS_HO_OUT_HOSUCWCL)),0) END	1	1	customisateur	1	1	total	float4
kpis.0075.01.05005	NB_DROP_HANDOVER	edw_eribss_bss_axe1	TCH Drop Handover Number (Nb)	Number of drop on handover procedure 	Greatest((NCELLREL_HO_OUT_HOVERCNT-NCELLREL_HO_OUT_HOVERSUC-NCELLREL_HO_OUT_HORTTOCH)+(NECELLREL_HO_OUT_HOVERCNT-NECELLREL_HO_OUT_HOVERSUC-NECELLREL_HO_OUT_HORTTOCH),0)	0	1	customisateur	1	1	total	float4
