id_ligne	nms_table	nms_field_name	edw_group_table	edw_target_field_name	edw_field_name	edw_field_type	edw_agregation_function	edw_agregation_formula	new_date	new_field	on_off	id_group_table	aggregated_flag	comment	visible	default_value	flat_file_position	edw_field_name_label
raws.0091.01.iratho_attoutpsutran	XML	IRATHO.AttOutPSUTRAN||67190411	edw_huaran_cellb_axe1	iratho_attoutpsutran	IRATHO_AttOutPSUTRAN	float4	SUM	SUM(iratho_attoutpsutran)	20180214	1	1	1	1	Number of Attempts at PS Domain Outgoing Inter-RAT Handovers (Cell): This measurement item provides the number of attempts at PS domain outgoing inter-RAT handovers_ Updated: The measurement is triggered at point B as shown in Figure 1, when the RNC sends the CN a CELL CHANGE ORDER FROM UTRAN message during PS domain inter-RAT outgoing handover_ In this case, the RNC measures the item according to the causes for handovers_ Figure1 (6810 - 6900 V900R011)	1	0		IRATHO_AttOutPSUTRAN
raws.0091.01.iratho_attrelocprepoutcs	XML	IRATHO.AttRelocPrepOutCS||67189749	edw_huaran_cellb_axe1	iratho_attrelocprepoutcs	IRATHO_AttRelocPrepOutCS	float4	SUM	SUM(iratho_attrelocprepoutcs)	20180214	1	0	1	1	Number of Preparations for CS Domain Outgoing Inter-RAT Handovers (Cell): This measurement item provides the number of preparations for CS domain outgoing inter-RAT handovers_ Updated: The measurement is triggered at point A as shown in Figure 1, when the RNC sends the CN a RELOCATION REQUIRED message during the CS domain outgoing inter-RAT handover_ In this case, the RNC measures the item in the best cell that the UE camps on_ Figure1 (6810 - 6900 V900R011)	1	0		IRATHO_AttRelocPrepOutCS
raws.0091.01.iratho_failinccs_highertrafficlod	XML	VS.IRATHO.FailRelocPrepInCS.TgtHighLoad||IRATHO.FailIncCS.HigherTrafficLod||67192187	edw_huaran_cellb_axe1	iratho_failinccs_highertrafficlod	IRATHO_FailIncCS_HigherTrafficLod	float4	SUM	SUM(iratho_failinccs_highertrafficlod)	20180214	1	0	1	1	Number of Unsuccessful Preparations for CS Domain Incoming Inter-RATHandovers for Different Causes (Cell): Traffic Load In The Target Cell Higher Than In The Source Cell Updated: The measurement is triggered at point A as shown in Figure 1, when the TRNC sends a RELOCATION FAILURE message_ In this case, the RNC measures the item according to different causes in the target cell_ Figure1 (6810 - 6900 V900R011)	1	0		IRATHO_FailIncCS_HigherTrafficLod
raws.0091.01.iratho_failinccs_trncsysfailreloc	XML	VS.IRATHO.FailRelocPrepInCS.TRNCSysFailReloc||IRATHO.FailIncCS.TRNCSysFailReloc||67189760	edw_huaran_cellb_axe1	iratho_failinccs_trncsysfailreloc	IRATHO_FailIncCS_TRNCSysFailReloc	float4	SUM	SUM(iratho_failinccs_trncsysfailreloc)	20180214	1	0	1	1	Number of Unsuccessful Preparations for CS Domain Incoming Inter-RATHandovers for Different Causes (Cell): Relocation failure in target CN/RNC or target system Updated: The measurement is triggered at point A as shown in Figure 1, when the TRNC sends a RELOCATION FAILURE message_ In this case, the RNC measures the item according to different causes in the target cell_ Figure1 (6810 - 6900 V900R011)	1	0		IRATHO_FailIncCS_TRNCSysFailReloc
raws.0091.01.iratho_failinccs_trncsysrelocunsupp	XML	VS.IRATHO.FailRelocPrepInCS.TRNCSysRelocUnsupp||IRATHO.FailIncCS.TRNCSysRelocUnsupp||67189761	edw_huaran_cellb_axe1	iratho_failinccs_trncsysrelocunsupp	IRATHO_FailIncCS_TRNCSysRelocUnsupp	float4	SUM	SUM(iratho_failinccs_trncsysrelocunsupp)	20180214	1	0	1	1	Number of Unsuccessful Preparations for CS Domain Incoming Inter-RATHandovers for Different Causes (Cell): Relocation not supported in target RNC or target system Updated: The measurement is triggered at point A as shown in Figure 1, when the TRNC sends a RELOCATION FAILURE message_ In this case, the RNC measures the item according to different causes in the target cell_ Figure1 (6810 - 6900 V900R011)	1	0		IRATHO_FailIncCS_TRNCSysRelocUnsupp
raws.0091.01.iratho_failinccs_resunavail	XML	VS.IRATHO.FailRelocPrepInCS.ResUnavail||IRATHO.FailIncCS.ResUnavail||67189762	edw_huaran_cellb_axe1	iratho_failinccs_resunavail	IRATHO_FailIncCS_ResUnavail	float4	SUM	SUM(iratho_failinccs_resunavail)	20180214	1	0	1	1	Number of Unsuccessful Preparations for CS Domain Incoming Inter-RATHandovers for Different Causes (Cell): No resource available Updated: The measurement is triggered at point A as shown in Figure 1, when the TRNC sends a RELOCATION FAILURE message_ In this case, the RNC measures the item according to different causes in the target cell_ Figure1 (6810 - 6900 V900R011)	1	0		IRATHO_FailIncCS_ResUnavail
raws.0091.01.iratho_failoutcs_cfgunsupp	XML	IRATHO.FailOutCS.CfgUnsupp||67189756	edw_huaran_cellb_axe1	iratho_failoutcs_cfgunsupp	IRATHO_FailOutCS_CfgUnsupp	float4	SUM	SUM(iratho_failoutcs_cfgunsupp)	20180214	1	0	1	1	Number of Unsuccessful CS Domain Outgoing Inter-RAT Handovers for DifferentCauses (Cell): Configuration Unsupported Updated: The measurement is triggered at point A as shown in Figure 1, when the RNC receives from a UE a HANDOVER FROM UTRAN FAILURE message during the CS domain inter-RAT outgoing handover_ In this case, the RNC measures the items according to different causes in the best cell that the UE camps on_ Figure1 (6810 - 6900 V900R011)	1	0		IRATHO_FailOutCS_CfgUnsupp
raws.0091.01.iratho_failoutcs_phychfail	XML	IRATHO.FailOutCS.PhyChFail||67189757	edw_huaran_cellb_axe1	iratho_failoutcs_phychfail	IRATHO_FailOutCS_PhyChFail	float4	SUM	SUM(iratho_failoutcs_phychfail)	20180214	1	0	1	1	Number of Unsuccessful CS Domain Outgoing Inter-RAT Handovers for DifferentCauses (Cell): Physical Channel Failure Updated: The measurement is triggered at point A as shown in Figure 1, when the RNC receives from a UE a HANDOVER FROM UTRAN FAILURE message during the CS domain inter-RAT outgoing handover_ In this case, the RNC measures the items according to different causes in the best cell that the UE camps on_ Figure1 (6810 - 6900 V900R011)	1	0		IRATHO_FailOutCS_PhyChFail
raws.0091.01.iratho_failoutpsutran_cfgunsupp	XML	IRATHO.FailOutPSUTRAN.CfgUnsupp||67190476	edw_huaran_cellb_axe1	iratho_failoutpsutran_cfgunsupp	IRATHO_FailOutPSUTRAN_CfgUnsupp	float4	SUM	SUM(iratho_failoutpsutran_cfgunsupp)	20180214	1	0	1	1	Number of Unsuccessful PS Domain Outgoing Inter-RAT Handovers for DifferentCauses (Cell): Configuration Unsupported Updated: The measurement is triggered at point A as shown in Figure 1, when the RNC sends a CELL CHANGE ORDER FROM UTRAN message and then receives from the UE a CELL CHANGE ORDER FROM UTRAN FAILURE message during the PS domain outgoing inter-RAT handover_ The message indicates that the inter-RAT handover fails_ In this case, the RNC measures the items according to different failure causes_ Figure1 (6810 - 6900 V900R011)	1	0		IRATHO_FailOutPSUTRAN_CfgUnsupp
raws.0091.01.iratho_failoutpsutran_phychfail	XML	IRATHO.FailOutPSUTRAN.PhyChFail||67190477	edw_huaran_cellb_axe1	iratho_failoutpsutran_phychfail	IRATHO_FailOutPSUTRAN_PhyChFail	float4	SUM	SUM(iratho_failoutpsutran_phychfail)	20180214	1	0	1	1	Number of Unsuccessful PS Domain Outgoing Inter-RAT Handovers for DifferentCauses (Cell): Physical channel failure Updated: The measurement is triggered at point A as shown in Figure 1, when the RNC sends a CELL CHANGE ORDER FROM UTRAN message and then receives from the UE a CELL CHANGE ORDER FROM UTRAN FAILURE message during the PS domain outgoing inter-RAT handover_ The message indicates that the inter-RAT handover fails_ In this case, the RNC measures the items according to different failure causes_ Figure1 (6810 - 6900 V900R011)	1	0		IRATHO_FailOutPSUTRAN_PhyChFail
raws.0091.01.iratho_failrelocprepoutcs_talexp	XML	IRATHO.FailRelocPrepOutCS.TAlExp||67189751	edw_huaran_cellb_axe1	iratho_failrelocprepoutcs_talexp	IRATHO_FailRelocPrepOutCS_TAlExp	float4	SUM	SUM(iratho_failrelocprepoutcs_talexp)	20180214	1	0	1	1	Number of Unsuccessful Preparations for CS Domain Inter-RAT OutgoingHandovers for Different Causes (Cell): Failure cause: TRELOCalloc expiry Updated: The measurement is triggered at point A as shown in Figure 1_ During an outgoing inter-RAT CS handover, after the RNC sends a RELOCATION REQUIRED message to the CN, the RNC measures the items in the best cell based on the failure causes if the RNC receives a RELOCATION PREPARATION FAILURE message from the CN_ Figure1 (6810 - 6900 V900R011)	1	0		IRATHO_FailRelocPrepOutCS_TAlExp
raws.0091.01.iratho_failrelocprepoutcs_tgtfail	XML	IRATHO.FailRelocPrepOutCS.TgtFail||67189752	edw_huaran_cellb_axe1	iratho_failrelocprepoutcs_tgtfail	IRATHO_FailRelocPrepOutCS_TgtFail	float4	SUM	SUM(iratho_failrelocprepoutcs_tgtfail)	20180214	1	0	1	1	Number of Unsuccessful Preparations for CS Domain Inter-RAT OutgoingHandovers for Different Causes (Cell): Failure cause: Relocation Failure in Target CN/RNC or Target System Updated: The measurement is triggered at point A as shown in Figure 1_ During an outgoing inter-RAT CS handover, after the RNC sends a RELOCATION REQUIRED message to the CN, the RNC measures the items in the best cell based on the failure causes if the RNC receives a RELOCATION PREPARATION FAILURE message from the CN_ Figure1 (6810 - 6900 V900R011)	1	0		IRATHO_FailRelocPrepOutCS_TgtFail
raws.0091.01.iratho_failrelocprepoutcs_relonosup	XML	IRATHO.FailRelocPrepOutCS.ReloNoSup||67189753	edw_huaran_cellb_axe1	iratho_failrelocprepoutcs_relonosup	IRATHO_FailRelocPrepOutCS_ReloNoSup	float4	SUM	SUM(iratho_failrelocprepoutcs_relonosup)	20180214	1	0	1	1	Number of Unsuccessful Preparations for CS Domain Inter-RAT OutgoingHandovers for Different Causes (Cell): Failure cause: Relocation not supported in Target RNC or Target system Updated: The measurement is triggered at point A as shown in Figure 1_ During an outgoing inter-RAT CS handover, after the RNC sends a RELOCATION REQUIRED message to the CN, the RNC measures the items in the best cell based on the failure causes if the RNC receives a RELOCATION PREPARATION FAILURE message from the CN_ Figure1 (6810 - 6900 V900R011)	1	0		IRATHO_FailRelocPrepOutCS_ReloNoSup
raws.0091.01.iratho_failrelocprepoutcs_highertrafficlod	XML	IRATHO.FailRelocPrepOutCS.HigherTrafficLod||67192186	edw_huaran_cellb_axe1	iratho_failrelocprepoutcs_highertrafficlod	IRATHO_FailRelocPrepOutCS_HigherTrafficLod	float4	SUM	SUM(iratho_failrelocprepoutcs_highertrafficlod)	20180214	1	0	1	1	Number of Unsuccessful Preparations for CS Domain Inter-RAT OutgoingHandovers for Different Causes (Cell): Failure cause: Traffic Load In The Target Cell Higher Than In The Source Cell Updated: The measurement is triggered at point A as shown in Figure 1_ During an outgoing inter-RAT CS handover, after the RNC sends a RELOCATION REQUIRED message to the CN, the RNC measures the items in the best cell based on the failure causes if the RNC receives a RELOCATION PREPARATION FAILURE message from the CN_ Figure1 (6810 - 6900 V900R011)	1	0		IRATHO_FailRelocPrepOutCS_HigherTrafficLod
raws.0091.01.iratho_failrelocprepoutcs_noresavail	XML	IRATHO.FailRelocPrepOutCS.NoResAvail||67192658	edw_huaran_cellb_axe1	iratho_failrelocprepoutcs_noresavail	IRATHO_FailRelocPrepOutCS_NoResAvail	float4	SUM	SUM(iratho_failrelocprepoutcs_noresavail)	20180214	1	0	1	1	Number of Unsuccessful Preparations for CS Domain Inter-RAT OutgoingHandovers for Different Causes (Cell): Failure cause: No Resource Available Updated: The measurement is triggered at point A as shown in Figure 1_ During an outgoing inter-RAT CS handover, after the RNC sends a RELOCATION REQUIRED message to the CN, the RNC measures the items in the best cell based on the failure causes if the RNC receives a RELOCATION PREPARATION FAILURE message from the CN_ Figure1 (6810 - 6900 V900R011)	1	0		IRATHO_FailRelocPrepOutCS_NoResAvail
raws.0091.01.iratho_failrelocprepoutcs_uknowrnc	XML	IRATHO.FailRelocPrepOutCS.UKnowRNC||67192659	edw_huaran_cellb_axe1	iratho_failrelocprepoutcs_uknowrnc	IRATHO_FailRelocPrepOutCS_UKnowRNC	float4	SUM	SUM(iratho_failrelocprepoutcs_uknowrnc)	20180214	1	0	1	1	Number of Unsuccessful Preparations for CS Domain Inter-RAT OutgoingHandovers for Different Causes (Cell): Failure cause: Unknown Target RNC Updated: The measurement is triggered at point A as shown in Figure 1_ During an outgoing inter-RAT CS handover, after the RNC sends a RELOCATION REQUIRED message to the CN, the RNC measures the items in the best cell based on the failure causes if the RNC receives a RELOCATION PREPARATION FAILURE message from the CN_ Figure1 (6810 - 6900 V900R011)	1	0		IRATHO_FailRelocPrepOutCS_UKnowRNC
raws.0091.01.iratho_succinccs	XML	VS.IRATHO.SuccInCS||IRATHO.SuccIncCS||67189759	edw_huaran_cellb_axe1	iratho_succinccs	IRATHO_SuccIncCS	float4	SUM	SUM(iratho_succinccs)	20180214	1	0	1	1	Number of Successful CS Domain Incoming Inter-RAT Handovers (Cell): This measurement item provides the number of successful CS domain incoming inter-RAT handovers_ Updated: The measurement is triggered at point D as shown in Figure 1, when the RNC sends the CN a RELOCATION COMPLETE message during the CS domain incoming inter-RAT handover_ In this case, the RNC measures the item in the target cell_ Figure1 (6810 - 6900 V900R011)	1	0		IRATHO_SuccIncCS
raws.0091.01.iratho_succoutcs	XML	IRATHO.SuccOutCS||67189755	edw_huaran_cellb_axe1	iratho_succoutcs	IRATHO_SuccOutCS	float4	SUM	SUM(iratho_succoutcs)	20180214	1	1	1	1	Number of Successful CS Domain Outgoing Inter-RAT Handovers (Cell): This measurement item provides the number of successful CS domain outgoing inter-RAT handovers_ Updated: The measurement is triggered at point D as shown in Figure 1, when the RNC receives an IU RELEASE COMMAND message with the cause of Successful Relocation, Normal Release or Network Optimisation upon sending of a HANDOVER FROM UTRAN COMMAND message during the CS domain outgoing inter-RAT handover_ In this case, the RNC measures the item in the best cell that the UE camps on_ Figure1 (6810 - 6900 V900R011)	1	0		IRATHO_SuccOutCS
raws.0091.01.iratho_succoutpsue	XML	IRATHO.SuccOutPSUE||67189763	edw_huaran_cellb_axe1	iratho_succoutpsue	IRATHO_SuccOutPSUE	float4	SUM	SUM(iratho_succoutpsue)	20180214	1	0	1	1	Number of Successful UE-originated PS Domain Outgoing Inter-RAT Handovers(Cell): This measurement item provides the number of successful UE-originated PS domain outgoing inter-RAT handover_ Updated: The measurement is triggered at point B as shown in Figure 1, when the RNC receives an IU RELEASE COMMAND message with the cause value of Normal Release, Successful Relocation or Network Optimisation_ In this case, the RNC measures the item in each cell that the UE camps on before the relocation_ Figure1 (6810 - 6900 V900R011)	1	0		IRATHO_SuccOutPSUE
raws.0091.01.iratho_succoutpsutran	XML	IRATHO.SuccOutPSUTRAN||67190412	edw_huaran_cellb_axe1	iratho_succoutpsutran	IRATHO_SuccOutPSUTRAN	float4	SUM	SUM(iratho_succoutpsutran)	20180214	1	0	1	1	Number of Successful RNC-originated PS Domain Outgoing Inter-RAT Handovers(Cell): This measurement item provides the number of successful PS domain outgoing inter-RAT handovers originated by the RNC_ Updated: The measurement is triggered at point D as shown in Figure 1, when the RNC receives an IU RELEASE COMMAND message with the cause value of Successful Relocation, Normal Release or Network Optimisation and sends a RANAP IU RELEASE COMPLETE message during the PS domain outgoing inter-RAT handover_ In this case, the RNC measures the item in the best cell that the UE camps on before the relocation_ Figure1 (6810 - 6900 V900R011)	1	0		IRATHO_SuccOutPSUTRAN
raws.0091.01.iratho_succrelocprepoutcs	XML	IRATHO.SuccRelocPrepOutCS||67189750	edw_huaran_cellb_axe1	iratho_succrelocprepoutcs	IRATHO_SuccRelocPrepOutCS	float4	SUM	SUM(iratho_succrelocprepoutcs)	20180214	1	0	1	1	Number of Successful Preparations for CS Domain Outgoing Inter-RAT Handovers(Cell): This measurement item provides the number of successful preparations for CS domain outgoing inter-RAT handovers_ Updated: The measurement is triggered at point B as shown in Figure 1, when the RNC receives from the CN a RELOCATION COMMAND message during the CS domain outgoing inter-RAT handover_ In this case, the RNC measures the item in the best cell that the UE camps on_ Figure1 (6810 - 6900 V900R011)	1	0		IRATHO_SuccRelocPrepOutCS
raws.0091.01.iu_attconnrelcncs_sum	XML	VS.IU.RelCmdCS.sum||IU.AttConnRelCNCS.sum||67176552	edw_huaran_cellb_axe1	iu_attconnrelcncs_sum	IU_AttConnRelCNCS_sum	float4	SUM	SUM(iu_attconnrelcncs_sum)	20180214	1	0	1	1	Number of IU RELEASE COMMAND Messages from CS Domain to RNC: This measurement item provides the number of IU RELEASE COMMAND messages that the CS domain sends to the RNC_ The RNC measures this item according to the CN nodes_ The Iu release procedure of the CS domain is a procedure to release the Iu connection and all the UTRAN resources related to the Iu connection_ Updated: The measurement is triggered at point B as shown in Figure 1_ In the RNC-initiated Iu release procedure, when the RNC receives an IU RELEASE COMMAND message from the CS domain, the RNC measures this item_ Figure1 The measurement is triggered at point A as shown in Figure 2_ In the CN-initiated Iu release procedure, when the RNC receives an IU RELEASE COMMAND message from the CS domain, the RNC measures this item_ Figure2 (6810 - 6900 V900R011)	1	0		IU_AttConnRelCNCS_sum
raws.0091.01.iu_attconnrelcnps_sum	XML	VS.IU.RelCmdPS.sum||IU.AttConnRelCNPS.sum||67176565	edw_huaran_cellb_axe1	iu_attconnrelcnps_sum	IU_AttConnRelCNPS_sum	float4	SUM	SUM(iu_attconnrelcnps_sum)	20180214	1	0	1	1	Number of IU RELEASE COMMAND Messages from PS Domain to RNC: This measurement item provides the number of IU RELEASE COMMAND messages that the PS domain sends to the RNC_ The RNC measures this item according to the CN nodes_ The Iu release procedure of the PS domain is a procedure to release the Iu connection and all the UTRAN resources related to the Iu connection_ Updated: The measurement is triggered at point B, as shown in Figure 1_ In the RNC-initiated Iu release procedure, when the RNC receives an IU RELEASE COMMAND message from the PS domain, it measures this item_ Figure1 The measurement is triggered at point A, as shown in Figure 2_ In the CN-initiated Iu release procedure, when the RNC receives an IU RELEASE COMMAND message from the PS domain, it measures this item_ Figure2 (6810 - 6900 V900R011)	1	0		IU_AttConnRelCNPS_sum
raws.0091.01.iu_attconnrelrequtrancs_sum	XML	VS.IU.RelReqCS.sum||IU.AttConnRelReqUTRANCS.sum||67176546	edw_huaran_cellb_axe1	iu_attconnrelrequtrancs_sum	IU_AttConnRelReqUTRANCS_sum	float4	SUM	SUM(iu_attconnrelrequtrancs_sum)	20180214	1	0	1	1	Number of IU RELEASE REQUEST Messages from RNC to CS Domain: This measurement item provides the number of IU RELEASE REQUEST messages that the RNC sends to the CS domain_ For the UTRAN causes, the UTRAN requests the CS domain to release the Iu signaling connection for a specified UE by sending the CN an IU RELEASE REQUEST message_ The RNC measures this item according to the CN nodes_ Updated: The measurement is triggered at point A, as shown in Figure 1_ When the RNC sends an IU RELEASE REQUEST message to the CS domain, it measures this item_ Figure1 (6810 - 6900 V900R011)	1	0		IU_AttConnRelReqUTRANCS_sum
raws.0091.01.iu_attconnrelrequtranps_sum	XML	VS.IU.RelReqPS.sum||IU.AttConnRelReqUTRANPS.sum||67176559	edw_huaran_cellb_axe1	iu_attconnrelrequtranps_sum	IU_AttConnRelReqUTRANPS_sum	float4	SUM	SUM(iu_attconnrelrequtranps_sum)	20180214	1	0	1	1	Number of IU RELEASE REQUEST Messages from RNC to PS Domain: This measurement item provides the number of IU RELEASE REQUEST messages that the RNC sends to the PS domain_ The RNC measures this item according to the CN nodes_ For the UTRAN causes, the UTRAN requests the PS domain to release the Iu signaling connection for a specified UE by sending the CN an IU RELEASE REQUEST message_ Updated: The measurement is triggered at point A, as shown in Figure 1_ When the RNC sends an IU RELEASE REQUEST message to the PS domain, it measures this item_ Figure1 (6810 - 6900 V900R011)	1	0		IU_AttConnRelReqUTRANPS_sum
